Date,close
2024-05-13,190.52027893066406
2024-05-14,193.18544006347656
2024-05-15,193.76065063476562
2024-05-16,194.10577392578125
2024-05-17,196.3299560546875
2024-05-20,187.50042724609375
2024-05-21,191.27764892578125
2024-05-22,190.11764526367188
2024-05-23,188.78506469726562
2024-05-24,192.41848754882812
2024-05-28,191.2584686279297
2024-05-29,189.9259033203125
2024-05-30,191.0955047607422
2024-05-31,194.25918579101562
2024-06-03,193.48265075683594
2024-06-04,190.93252563476562
2024-06-05,189.11102294921875
2024-06-06,188.7754669189453
2024-06-07,191.6898956298828
2024-06-10,191.3639373779297
2024-06-11,186.33082580566406
2024-06-12,183.61773681640625
2024-06-13,185.65975952148438
2024-06-14,185.77476501464844
2024-06-17,186.9252166748047
2024-06-18,188.86175537109375
2024-06-20,190.4627685546875
2024-06-21,188.19068908691406
2024-06-24,190.6641082763672
2024-06-25,189.88755798339844
2024-06-26,189.2740020751953
2024-06-27,190.94212341308594
2024-06-28,193.9044647216797
2024-07-01,196.96266174316406
2024-07-02,200.2030487060547
2024-07-03,200.06884765625
2024-07-05,197.4178466796875
2024-07-08,197.78414916992188
2024-07-09,200.15560913085938
2024-07-10,200.31948852539062
2024-07-11,199.98207092285156
2024-07-12,197.5624237060547
2024-07-15,202.48849487304688
2024-07-16,205.9299774169922
2024-07-17,209.06297302246094
2024-07-18,202.42098999023438
2024-07-19,202.22821044921875
2024-07-22,202.710205078125
2024-07-23,202.75839233398438
2024-07-24,201.08103942871094
2024-07-25,201.1581573486328
2024-07-26,204.59963989257812
2024-07-29,203.25967407226562
2024-07-30,207.4434356689453
2024-07-31,205.13949584960938
2024-08-01,200.47373962402344
2024-08-02,191.9712371826172
2024-08-05,187.8838348388672
2024-08-06,193.12802124023438
2024-08-07,193.1858673095703
2024-08-08,196.714111328125
2024-08-09,198.39146423339844
2024-08-12,198.76742553710938
2024-08-13,200.45443725585938
2024-08-14,202.67166137695312
2024-08-15,203.93447875976562
2024-08-16,206.26736450195312
2024-08-19,207.69406127929688
2024-08-20,206.7975616455078
2024-08-21,206.8747100830078
2024-08-22,208.8316192626953
2024-08-23,210.4511260986328
2024-08-26,211.28018188476562
2024-08-27,212.25379943847656
2024-08-28,213.3238525390625
2024-08-29,214.2107391357422
2024-08-30,216.70750427246094
2024-09-03,212.36947631835938
2024-09-04,211.43441772460938
2024-09-05,209.7956085205078
2024-09-06,204.81173706054688
2024-09-09,209.005126953125
2024-09-10,198.1601104736328
2024-09-11,199.76998901367188
2024-09-12,199.1626739501953
2024-09-13,196.96475219726562
2024-09-16,200.3773193359375
2024-09-17,201.71728515625
2024-09-18,200.0592041015625
2024-09-19,202.9029998779297
2024-09-20,203.4910430908203
2024-09-23,203.8284454345703
2024-09-24,203.97303771972656
2024-09-25,202.62342834472656
2024-09-26,202.22821044921875
2024-09-27,202.9222869873047
2024-09-30,203.26931762695312
2024-10-01,199.5868377685547
2024-10-02,199.8278350830078
2024-10-03,197.8419952392578
2024-10-04,204.8641357421875
2024-10-07,204.5828399658203
2024-10-08,204.40826416015625
2024-10-09,206.99794006347656
2024-10-10,206.4353790283203
2024-10-11,215.6009979248047
2024-10-14,214.81539916992188
2024-10-15,215.697998046875
2024-10-16,216.91038513183594
2024-10-17,217.6669158935547
2024-10-18,218.58831787109375
2024-10-21,216.28965759277344
2024-10-22,217.37594604492188
2024-10-23,216.6873321533203
2024-10-24,218.21006774902344
2024-10-25,215.6204071044922
2024-10-28,218.7144317626953
2024-10-29,216.19265747070312
2024-10-30,217.6572265625
2024-10-31,215.24212646484375
2024-11-01,216.2314453125
2024-11-04,213.16653442382812
2024-11-05,214.82510375976562
2024-11-06,239.6256561279297
2024-11-07,229.26702880859375
2024-11-08,229.84896850585938
2024-11-11,232.08946228027344
2024-11-12,232.35133361816406
2024-11-13,233.9031982421875
2024-11-14,234.59182739257812
2024-11-15,237.92831420898438
2024-11-18,237.65672302246094
2024-11-19,235.7751007080078
2024-11-20,233.5346221923828
2024-11-21,237.39486694335938
2024-11-22,241.07080078125
2024-11-25,242.75843811035156
2024-11-26,242.44808959960938
2024-11-27,242.27349853515625
2024-11-29,242.2056121826172
2024-12-02,238.8400115966797
2024-12-03,237.45306396484375
2024-12-04,236.07577514648438
2024-12-05,238.09320068359375
2024-12-06,239.9166259765625
2024-12-09,236.4734344482422
2024-12-10,235.55203247070312
2024-12-11,236.2018585205078
2024-12-12,234.26205444335938
2024-12-13,232.7199249267578
2024-12-16,232.3707275390625
2024-12-17,231.18743896484375
2024-12-18,223.43788146972656
2024-12-19,225.94993591308594
2024-12-20,230.4503173828125
2024-12-23,231.21653747558594
2024-12-24,235.01858520507812
2024-12-26,235.8236083984375
2024-12-27,233.9128875732422
2024-12-30,232.1185760498047
2024-12-31,232.496826171875
2025-01-02,232.77810668945312
2025-01-03,235.95938110351562
2025-01-06,234.80899047851562
2025-01-07,237.07080078125
2025-01-08,237.0317840576172
2025-01-10,233.85357666015625
2025-01-13,238.08473205566406
2025-01-14,241.262939453125
2025-01-15,246.02053833007812
2025-01-16,247.8923797607422
2025-01-17,252.6597442626953
2025-01-21,256.43267822265625
2025-01-22,256.2474670410156
2025-01-23,259.2794494628906
2025-01-24,258.197265625
2025-01-27,259.18194580078125
2025-01-28,260.4396057128906
2025-01-29,259.89361572265625
2025-01-30,261.5022277832031
2025-01-31,260.5955810546875
2025-02-03,260.11785888671875
2025-02-04,261.21954345703125
2025-02-05,263.6470642089844
2025-02-06,269.95477294921875
2025-02-07,268.88238525390625
2025-02-10,264.2417907714844
2025-02-11,268.0926818847656
2025-02-12,268.5411682128906
2025-02-13,269.38934326171875
2025-02-14,269.65252685546875
2025-02-18,272.9282531738281
2025-02-19,272.245849609375
2025-02-20,260.10809326171875
2025-02-21,257.6123352050781
2025-02-24,254.7850799560547
2025-02-25,250.94387817382812
2025-02-26,252.29901123046875
2025-02-27,252.55247497558594
2025-02-28,258.01202392578125
2025-03-03,254.0830841064453
2025-03-04,243.97323608398438
2025-03-05,245.2211151123047
2025-03-06,240.3562774658203
2025-03-07,236.203125
2025-03-10,226.3954315185547
2025-03-11,223.39271545410156
2025-03-12,222.18380737304688
2025-03-13,219.54177856445312
2025-03-14,226.6099395751953
2025-03-17,228.06256103515625
2025-03-18,229.07647705078125
2025-03-19,233.11265563964844
2025-03-20,233.01513671875
2025-03-21,235.56944274902344
2025-03-24,241.83815002441406
2025-03-25,244.83114624023438
2025-03-26,244.73365783691406
2025-03-27,241.89663696289062
2025-03-28,236.7588348388672
2025-03-31,239.1473846435547
2025-04-01,237.54852294921875
2025-04-02,239.6543426513672
2025-04-03,222.95399475097656
2025-04-04,206.2684783935547
2025-04-07,210.34913635253906
2025-04-08,212.73277282714844
2025-04-09,229.86949157714844
2025-04-10,222.77743530273438
2025-04-11,231.6940155029297
2025-04-14,230.24224853515625
2025-04-15,228.6825714111328
2025-04-16,225.229736328125
2025-04-17,227.534912109375
2025-04-21,224.62156677246094
2025-04-22,231.09564208984375
2025-04-23,236.28472900390625
2025-04-24,239.97300720214844
2025-04-25,238.90379333496094
2025-04-28,238.580078125
2025-04-29,239.95338439941406
2025-04-30,239.95338439941406
2025-05-01,242.18008422851562
2025-05-02,247.69285583496094
2025-05-05,247.7418975830078
2025-05-06,244.49505615234375
2025-05-07,244.63238525390625
2025-05-08,248.63455200195312
2025-05-09,248.2519989013672
2025-05-12,255.08900451660156
2025-05-13,257.9925537109375
2025-05-14,260.5724182128906
2025-05-15,262.3870544433594
2025-05-16,262.4557800292969
2025-05-19,259.826904296875
2025-05-20,260.61163330078125
2025-05-21,256.0601501464844
2025-05-22,255.6972198486328
2025-05-23,255.7364044189453
2025-05-27,260.22906494140625
2025-05-28,258.4634094238281
2025-05-29,259.3266296386719
2025-05-30,258.96368408203125
2025-06-02,259.611083984375
2025-06-03,261.1903381347656
2025-06-04,259.1794738769531
2025-06-05,256.9527893066406
2025-06-06,260.6606750488281
2025-06-09,261.65142822265625
2025-06-10,263.4759216308594
2025-06-11,263.03448486328125
2025-06-12,263.1227722167969
2025-06-13,259.89556884765625
2025-06-16,265.20233154296875
2025-06-17,264.37835693359375
2025-06-18,268.7336730957031
2025-06-20,269.7538146972656
2025-06-23,272.96142578125
2025-06-24,275.8944091796875
2025-06-25,278.6409912109375
2025-06-26,283.2414855957031
2025-06-27,281.6327819824219
2025-06-30,284.37939453125
2025-07-01,284.8698425292969
2025-07-02,286.42950439453125
2025-07-03,291.75201416015625
2025-07-07,287.77984619140625
2025-07-08,278.72174072265625
2025-07-09,279.0963134765625
2025-07-10,284.0540771484375
2025-07-11,282.7431640625
2025-07-14,284.5567932128906
2025-07-15,282.4376525878906
2025-07-16,281.7181396484375
2025-07-17,285.73956298828125
2025-07-18,287.08990478515625
2025-07-21,286.794189453125
2025-07-22,287.24761962890625
2025-07-23,292.5011291503906
2025-07-24,292.29412841796875
2025-07-25,294.3344421386719
2025-07-28,293.9992980957031
2025-07-29,292.777099609375
2025-07-30,295.3299255371094
2025-07-31,291.9885559082031
2025-08-01,285.2171630859375
2025-08-04,290.0369873046875
2025-08-05,287.1884460449219
2025-08-06,287.1687316894531
2025-08-07,282.8220520019531
2025-08-08,284.615966796875
2025-08-11,285.4044494628906
2025-08-12,288.6472473144531
2025-08-13,286.36053466796875
2025-08-14,289.9384460449219
2025-08-15,286.3210754394531
2025-08-18,287.3461608886719
2025-08-19,286.4886779785156
2025-08-20,288.04595947265625
2025-08-21,287.2870178222656
2025-08-22,291.9885559082031
2025-08-25,290.6678161621094
2025-08-26,294.2851257324219
2025-08-27,294.9849548339844
2025-08-28,296.749267578125
2025-08-29,297.0942687988281
2025-09-02,295.39892578125
2025-09-03,295.211669921875
2025-09-04,299.4598083496094
2025-09-05,290.1552734375
2025-09-08,288.70635986328125
2025-09-09,293.57550048828125
2025-09-10,296.22686767578125
2025-09-11,301.1748352050781
2025-09-12,302.5054626464844
2025-09-15,304.46685791015625
2025-09-16,304.7527160644531
2025-09-17,307.2760009765625
2025-09-18,308.7347717285156
2025-09-19,310.26251220703125
2025-09-22,307.9560852050781
2025-09-23,308.25177001953125
2025-09-24,308.92205810546875
2025-09-25,308.9516296386719
2025-09-26,311.52410888671875
2025-09-29,311.1594543457031
2025-09-30,310.9031677246094
2025-10-01,306.25091552734375
2025-10-02,303.1362609863281
2025-10-03,305.5806884765625
2025-10-06,306.2244567871094
2025-10-07,304.7486877441406
2025-10-08,301.1236877441406
2025-10-09,302.6093444824219
2025-10-10,298.01373291015625
2025-10-13,305.0260314941406
2025-10-14,299.19232177734375
2025-10-15,302.767822265625
2025-10-16,295.6861572265625
2025-10-17,294.7155456542969
2025-10-20,299.4696350097656
2025-10-21,294.2500305175781
2025-10-22,291.2984924316406
2025-10-23,291.72442626953125
2025-10-24,297.5680236816406
2025-10-27,301.2425231933594
2025-10-28,302.4409484863281
2025-10-29,302.58953857421875
2025-10-30,306.48199462890625
2025-10-31,308.1459045410156
2025-11-03,306.3928527832031
2025-11-04,306.2937927246094
2025-11-05,308.7005615234375
2025-11-06,310.4239501953125
2025-11-07,311.20635986328125
2025-11-10,313.8607482910156
2025-11-11,312.6028747558594
2025-11-12,317.34710693359375
2025-11-13,306.5216064453125
