date,open,high,low,close,volume
2016-05-16,46.06819664533563,46.44840248744392,45.779519750283434,46.42023849487305,2341600
2016-05-17,46.37799882399705,46.39207813551895,45.188095560418425,45.42044448852539,3411800
2016-05-18,45.08248518900551,45.427484749479916,44.33615807442284,44.568504333496094,4397800
2016-05-19,44.484018430064154,44.96983532590116,44.082690845271244,44.955753326416016,2869700
2016-05-20,45.09655963848322,45.13176059771557,44.603697863643085,44.920536041259766,2226200
2016-05-23,44.92054890042394,44.969834554843494,44.2939147063466,44.322078704833984,2521100
2016-05-24,44.53328975278088,44.92053521345797,44.385432834573145,44.80084228515625,2288300
2016-05-25,44.56145907439118,44.906458591487855,44.35727415194102,44.660030364990234,2407900
2016-05-26,44.58962129782119,45.32890594797047,44.58257895684865,45.293704986572266,3277300
2016-05-27,45.2444163505005,45.46268056062175,44.96278181928256,45.27961730957031,2135600
2016-05-31,45.21625607986035,45.652784536013286,45.08247845788712,45.575340270996094,3362400
2016-06-01,45.57534910479182,45.79361337517409,45.42748677198658,45.6879997253418,1938600
2016-06-02,45.547188216955384,45.65279650226587,45.089532617586215,45.54014587402344,1948900
2016-06-03,45.906247717987185,46.62441598480732,45.906247717987185,46.33573913574219,2307500
2016-06-06,46.420238581203336,46.51176752842965,46.082276041456666,46.258296966552734,1960500
2016-06-07,46.43431456042379,46.624420154059365,46.2371719979365,46.35686492919922,2182100
2016-06-08,46.293500804313396,46.61033630371094,46.24421516281307,46.61033630371094,1555700
2016-06-09,46.61738019822831,47.18064929563392,46.54697290398567,47.145442962646484,1803100
2016-06-10,47.08911481508875,47.412992664866344,46.856771282067825,47.0679931640625,1768800
2016-06-13,47.117280913075625,47.31442349377539,46.8074877312899,46.856773376464844,2802400
2016-06-14,46.85677434637185,47.053916931152344,46.53289110368098,47.053916931152344,2090400
2016-06-15,47.11024805570607,47.17361301714806,46.43432290326078,46.63850784301758,2131200
2016-06-16,46.73004768623721,47.20178258285989,46.645555689277835,47.08912658691406,2217600
2016-06-17,47.19472925849182,47.37075018239891,46.80044410789427,47.32146453857422,2620800
2016-06-20,47.25105960021017,47.37075254522144,46.70891211936428,47.025753021240234,2036700
2016-06-21,47.124298369382885,47.27919756434435,46.751135057010046,47.01164245605469,1383300
2016-06-22,47.103194423395834,47.14543772089826,46.76523192818154,46.82155990600586,1458200
2016-06-23,46.89901815459094,46.913097465769575,46.539933944610674,46.88493347167969,1831000
2016-06-24,46.41321039879811,47.83546291561277,46.35688239636835,47.356685638427734,4034600
2016-06-27,47.29329984159786,48.24381174218961,47.20177089635333,48.12411880493164,3506700
2016-06-28,48.06779518449424,48.33535044704447,47.52565306128347,48.32830810546875,2394300
2016-06-29,48.51136738985966,48.63810266912361,48.102997559816664,48.3846321105957,2522400
2016-06-30,48.45504389825081,49.35627024692227,48.286065300808104,49.34922790527344,2858400
2016-07-01,49.609744163346434,49.63086581797982,48.89861801753487,49.384437561035156,2113600
2016-07-05,49.49004945290963,49.93362029969795,49.39147815362333,49.856170654296875,1935200
2016-07-06,49.856171993920896,50.21525623481687,49.58862208463094,50.180049896240234,2990400
2016-07-07,49.96178269274202,49.97586737603563,49.37035491599654,49.48300552368164,2989800
2016-07-08,49.29993948860355,49.856166269504094,48.89861198488195,49.78575897216797,2690500
2016-07-11,49.58862819985659,49.82097717095606,49.0605652864853,49.77872848510742,2064800
2016-07-12,49.461869886918734,49.581562802411796,48.9408495587427,48.990135192871094,2865500
2016-07-13,49.229525950969496,49.38442520851353,49.02534105436435,49.29289627075195,2007100
2016-07-14,48.90565125573056,49.215449790638615,48.687387036171955,48.84932327270508,2473300
2016-07-15,48.89157219324101,49.102794073057225,48.701466592501056,49.032386779785156,2263600
2016-07-18,49.09576982069799,49.36331975312533,49.060563479076755,49.25066375732422,1581300
2016-07-19,49.28584292894406,49.35625020163929,48.80706595419366,49.1239013671875,1821600
2016-07-20,49.14504600698626,49.19433165271983,48.729633817175426,48.82820510864258,1458500
2016-07-21,48.70850819738288,48.898608423518354,48.370545674358404,48.88452911376953,3186400
2016-07-22,48.91270287400343,49.46188738333756,48.6944386130458,49.32810974121094,2452800
2016-07-25,49.34217089579247,49.39849886264089,48.89859487152441,49.1239013671875,1966600
2016-07-26,49.4548441735191,49.47596582785628,48.81413071444813,49.10280227661133,2375100
2016-07-27,48.961988722321884,49.02535368669978,48.05371996410661,48.483211517333984,3190500
2016-07-28,48.560665631931684,48.736686600368884,48.286073350908346,48.52545928955078,2641200
2016-07-29,48.4691274284268,48.976068636610364,48.455048115636465,48.79301071166992,2490200
2016-08-01,48.49025559386408,48.919747162453106,48.49025559386408,48.800048828125,1669500
2016-08-02,48.546580355837385,48.764850006823686,48.2860727636283,48.588829040527344,1893900
2016-08-03,48.469118883095284,48.60289650381734,47.96218313602008,48.19452667236328,1959400
2016-08-04,48.27902245790414,48.609942679437715,48.152287168204744,48.32830810546875,1797600
2016-08-05,48.21565565058328,48.27197826583179,47.61718018944191,47.77207946777344,3774800
2016-08-08,47.87858320445512,48.16255622285381,47.5733073348822,47.672698974609375,1876500
2016-08-09,47.701092119679394,47.99216605649446,47.55910020964001,47.84307861328125,1747200
2016-08-10,47.89987189812502,48.105756090399744,47.722386085795485,47.96376419067383,1289100
2016-08-11,47.99216691300278,48.084463010284956,47.7152894540315,48.077362060546875,2133600
2016-08-12,48.233538615366214,48.40392345218921,47.928262848822015,47.956661224365234,1372600
2016-08-15,48.07026774255219,48.13416546613497,47.204135913894575,47.225433349609375,1943800
2016-08-16,47.11184344435178,47.16864021507577,46.62908172607422,46.62908172607422,2380900
2016-08-17,46.678762421572124,47.29641491607886,46.203101807867384,47.211219787597656,3340000
2016-08-18,47.11893330268701,47.86437043131527,47.04793464777649,47.85017395019531,3464100
2016-08-19,47.64430653950887,47.82179240639232,46.955660509370865,47.11894989013672,2056700
2016-08-22,47.253831736041896,47.495215312499155,47.08344683388514,47.225433349609375,1595000
2016-08-23,47.310614623896306,47.55909366170774,47.05503463745117,47.05503463745117,1858100
2016-08-24,46.9414541961614,47.18993327449191,46.68587416803925,47.09763717651367,1584100
2016-08-25,47.14734827881073,47.31063224313777,47.012457286718885,47.11894989013672,1594200
2016-08-26,47.15443411190779,47.50231023926187,45.88363491650894,45.92623519897461,3314600
2016-08-29,46.054031972720594,46.409003685552435,46.01853263486201,46.274112701416016,2269300
2016-08-30,46.295392678411496,46.50127684418254,45.62094884495595,45.663543701171875,3295000
2016-08-31,45.826845081275636,45.86943994871082,45.486069892480515,45.841041564941406,3163300
2016-09-01,45.72745132446289,45.933330118471716,45.59256036192682,45.72745132446289,2030800
2016-09-02,45.8410317133654,46.40898843381988,45.777139425943545,46.31669235229492,2209500
2016-09-06,46.50838970998764,46.97694949773907,46.43029550928943,46.88465881347656,2431000
2016-09-07,46.834945959826165,47.02662820862657,46.607764390371386,46.89174270629883,1992800
2016-09-08,46.77816246903603,47.104735729142185,46.69296732518501,46.927249908447266,1834100
2016-09-09,46.508387953524355,46.57228025180744,45.16659281698443,45.23048782348633,3341300
2016-09-12,45.20918896476827,46.068219696473136,45.20918896476827,45.9404296875,2815100
2016-09-13,45.80553568425918,46.0753175832905,45.12399352873673,45.30147933959961,3845800
2016-09-14,45.97592725286824,45.97592725286824,45.223386418730385,45.450565338134766,2820600
2016-09-15,45.393774109789206,45.770045904379494,45.23048747403896,45.649356842041016,2450900
