date,open,high,low,close,volume
2021-05-17,125.5694274135528,126.79966688333329,124.80262674572845,124.89531707763672,791400
2021-05-18,124.45711562643392,126.85019456960656,123.66503712300494,126.31934356689453,907300
2021-05-19,126.42891113134871,127.37267078628611,124.88690086695667,126.40363311767578,763700
2021-05-20,126.53004040100019,129.0410884204767,126.09186671960344,127.4485092163086,822700
2021-05-21,126.68172150728299,127.98780810912717,126.60588745585923,127.15359497070312,644400
2021-05-24,127.7434154187917,128.27426649406277,126.86706820082172,127.42321014404297,913200
2021-05-25,127.42320243340819,128.6871543055627,126.39518721544921,128.4512176513672,775800
2021-05-26,128.72929873527295,129.23487180936598,127.01875142896871,127.20413208007812,887000
2021-05-27,127.20417911350832,127.94568913453313,126.0413387552436,126.53849029541016,979200
2021-05-28,127.515929645984,128.67876981923854,126.5384701628885,127.70973205566406,800600
2021-06-01,128.2321428218967,129.06635580588826,127.70971342090806,129.04949951171875,815700
2021-06-02,129.4371335596891,130.44829275924434,128.68718909378038,130.40615844726562,1536200
2021-06-03,130.60837638151784,131.5605576915006,129.45397097566968,130.970703125,1683400
2021-06-04,131.61956195414632,131.93976731389924,130.60840269832198,130.76007080078125,1030100
2021-06-07,131.50154112525613,134.0631572661322,131.02966785130064,133.5575714111328,1543600
2021-06-08,133.96206212823824,135.5546412102778,133.47333245523333,134.83840942382812,1680100
2021-06-09,135.866428851887,136.62479496785076,134.98165981153886,135.56307983398438,1424200
2021-06-10,134.9816453610121,138.22578101820525,134.06317668703997,138.1415252685547,1123900
2021-06-11,137.400005064182,137.77076637034324,136.0349410347561,136.6753387451172,1185500
2021-06-14,136.76022706570495,137.82958995207156,136.10672104893575,137.7701873779297,1062100
2021-06-15,137.53254530258707,137.86353948780575,135.17314819765355,135.2580108642578,1034800
2021-06-16,136.02183024643884,137.43916475316274,133.62847810740413,133.73033142089844,2547000
2021-06-17,133.24657098428682,133.8915815702918,131.5576448173823,132.9834747314453,2104600
2021-06-18,133.10232085339447,133.6964113801656,130.7599012263245,130.87022399902344,4174800
2021-06-21,131.18424752942693,132.64400720778156,129.93665100443755,132.1262969970703,1593700
2021-06-22,132.03293621392578,132.92406538258052,131.455810546875,131.455810546875,1185000
2021-06-23,131.0653846162795,131.150260217153,127.27168872096448,128.96060180664062,1944100
2021-06-24,128.96061883363356,129.79234544117543,127.05103411363841,127.33110809326172,1543900
2021-06-25,127.45840799670194,129.37648803953053,127.05952888225364,129.18128967285156,1041000
2021-06-28,129.5886688232422,130.20821937053321,128.85030018537205,129.5886688232422,1066500
2021-06-29,129.22371502433836,130.60710720918036,128.76542038989876,129.3510284423828,929200
2021-06-30,129.29163870147772,130.3440369295466,127.52633181094417,127.69608306884766,1333500
2021-07-01,127.79787607308776,128.62960253754025,127.08496767498563,127.16983032226562,1556900
2021-07-02,127.6281556586462,128.68054069328787,127.01708753198984,127.53479766845703,1187100
2021-07-06,127.53478151611928,129.4443659325207,127.20378740195095,129.27462768554688,1398100
2021-07-07,129.50379841366617,131.23516260335202,128.27317965101955,130.60711669921875,1648100
2021-07-08,130.4543650466142,131.8971600032038,130.11487550081537,131.19273376464844,1072800
2021-07-09,131.6340787155741,132.24514701751917,131.15879329723631,132.1942138671875,1279700
2021-07-12,132.5931114314885,134.14624234962554,131.97356072104168,133.82373046875,1021800
2021-07-13,133.755808784585,134.09528533954165,131.5406899454618,131.9650421142578,774000
2021-07-14,131.8801753304203,133.883118219252,131.65102151787136,133.5521240234375,733700
2021-07-15,134.001902948221,134.51961301790666,132.48272815859804,133.32293701171875,624100
2021-07-16,133.56910867083852,134.74031198979296,133.05139844536234,133.5181884765625,738700
2021-07-19,133.68789131856212,134.58751571271915,131.6340286761927,132.66944885253906,1557500
2021-07-20,132.92405501455306,133.92553276006743,132.61003858724217,133.24656677246094,958600
2021-07-21,132.90709625575943,132.92406101732138,131.04843179895266,131.27757263183594,922900
2021-07-22,130.8956630174552,131.4473285929198,130.1318343132121,130.68348693847656,805600
2021-07-23,130.54768172985732,131.62552670231136,129.6225843418091,131.43032836914062,737500
2021-07-26,130.92961794423383,131.0823785044214,129.7244593742427,130.5137481689453,974100
2021-07-27,130.5137566739047,132.18570531486645,129.72446782776794,131.87168884277344,814500
2021-07-28,131.81229344426313,131.8292711602712,130.16580464696113,130.83628845214844,765300
2021-07-29,131.27757189812314,131.45580549512476,127.13590381521446,127.72151184082031,1613800
2021-07-30,131.11636249036812,133.83221429252472,130.1742999800666,130.83628845214844,1819400
2021-08-02,130.997527535034,132.91559479082483,129.85177143056615,131.32852172851562,862300
2021-08-03,131.35396906536457,132.864661694025,130.67500303052617,131.6764678955078,1073300
2021-08-04,131.9650361865966,133.3484153885961,130.99751380320927,132.3384552001953,828400
2021-08-05,132.73734111546196,132.92405708872226,130.77683634642798,132.36392211914062,1107600
2021-08-06,132.22817335675413,134.05288298507074,131.99053711539764,133.31451416015625,758900
2021-08-09,133.00896467225138,134.13774316371948,132.58461244012966,133.8152313232422,1477100
2021-08-10,133.71338261208683,133.8831209043341,130.90417308225952,131.01449584960938,895500
2021-08-11,131.2521185963325,133.21263646398353,130.9805399466122,132.7882843017578,752800
2021-08-12,132.86466773702753,134.13772425392617,131.69345159741658,133.6879119873047,868100
2021-08-13,134.23105511663542,135.09672404899743,133.78972532059726,135.02883911132812,477200
2021-08-16,134.85063742135574,137.23549463945898,134.2565469497964,136.9808807373047,1011200
2021-08-17,136.74328075741803,137.8041615054745,135.80121813513574,137.16763305664062,815000
2021-08-18,136.81116105204376,137.33736664142043,134.8506557542672,135.49566650390625,1273700
2021-08-19,136.09823336470245,138.85652256869196,135.44472737339328,138.25393676757812,1136400
2021-08-20,138.04176239079857,139.39969458049111,137.30339372338636,138.14361572265625,1007500
2021-08-23,137.6428628260427,138.66980076942,136.98087448079798,137.5664825439453,1215400
2021-08-24,137.6513772262327,137.73623990136338,135.7927124031818,137.1336669921875,949400
2021-08-25,136.36982336796515,136.68385281728217,133.31449515039267,134.62998962402344,1244800
2021-08-26,134.34987725684798,135.39377979529132,133.70485377764857,134.8251495361328,791100
2021-08-27,135.45321282798213,136.17460372014733,134.73180898561694,135.88604736328125,904600
2021-08-30,135.8775702786578,137.87201771142102,135.2325466908735,137.8465576171875,1133300
2021-08-31,137.86354848226514,139.323321125186,136.64141204166148,139.11114501953125,1272700
2021-09-01,139.52700490885428,141.58936343441988,138.6952781827992,141.3941650390625,1169100
2021-09-02,141.7336472102574,142.64176721386943,139.8495222412665,142.5823516845703,1109300
2021-09-03,141.98824498336117,142.83694936108574,140.87644432057414,142.24285888671875,1296200
2021-09-07,141.67420801217494,141.67420801217494,139.41666432981276,141.22439575195312,1343800
2021-09-08,140.6642161815472,142.8368965126162,140.4690049227523,141.00369262695312,1400300
2021-09-09,135.0628014741782,136.1746020325959,133.89158539880083,133.99343872070312,5111700
2021-09-10,134.23956444895677,134.9270128951166,131.71042913154147,131.86318969726562,2428000
2021-09-13,132.4487825123607,133.08531069663786,130.36097732004308,131.30303955078125,1617900
