date,open,high,low,close,volume
2021-05-14,85.90236376931509,86.33474782923342,85.32863240990088,85.69448852539062,2409600
2021-05-17,85.78594514350164,89.8020959574559,85.12905868032881,85.18726348876953,5583000
2021-05-18,84.97937640487015,85.7360451528288,84.77981799576409,85.22051239013672,4857100
2021-05-19,84.97937156553974,85.11241472659898,83.24985487869911,84.11461639404297,4371600
2021-05-20,84.23932729044127,85.4616342387416,84.13955127431643,85.03756713867188,3110200
2021-05-21,85.25377855927213,85.70278976596562,84.74656254859143,85.5281753540039,4136400
2021-05-24,85.71941617986442,86.0686513443303,84.94612651014486,85.07084655761719,2726500
2021-05-25,84.91285398901599,85.02926357981153,83.81527331591023,84.23933410644531,3015000
2021-05-26,84.23103100043973,84.48879421052206,83.7986470451141,84.07304382324219,2607800
2021-05-27,84.23934878410763,84.2809263639991,83.06693588857502,83.15840148925781,4251100
2021-05-28,83.45773419621284,83.79032942765052,83.14175984496067,83.3330078125,2271200
2021-06-01,83.5990804388816,83.77369482315707,82.80084053483075,83.21659088134766,2816100
2021-06-02,83.49098223782028,84.20606695128522,82.91724476666788,83.71548461914062,1889900
2021-06-03,83.34963468573072,84.82970502848025,83.29974666999452,84.53868103027344,3401900
2021-06-04,84.78814041640894,84.88791645567127,84.30586841381476,84.38070678710938,2771400
2021-06-07,84.43890731871112,84.9876945384291,84.35575216506965,84.69667053222656,3335100
2021-06-08,84.92948418864982,84.92948418864982,83.51593548295911,83.64065551757812,3147900
2021-06-09,83.66562476909144,84.37239928160288,83.50763756442058,84.30587768554688,1584800
2021-06-10,84.29756361453833,84.69668685987791,84.10632194952989,84.57196044921875,1783900
2021-06-11,84.42227360067227,84.86296800126107,84.09798880235796,84.75487518310547,1909000
2021-06-14,84.7548773358948,85.27041011895327,84.61352372152074,85.25377655029297,2003300
2021-06-15,85.31197427873312,86.06864299384046,84.99600628271253,85.82750701904297,2738600
2021-06-16,86.243259828424,86.39293021895396,84.58857509256588,84.65509033203125,3865400
2021-06-17,84.66342371309328,85.78594869020102,84.3890268860218,85.16232299804688,3998700
2021-06-18,84.87128149371063,85.02095188280833,82.74264159885189,82.82579040527344,5190400
2021-06-21,83.22490223478682,84.44720928198691,82.95051182439556,84.23933410644531,3566100
2021-06-22,83.84852198556055,84.37237145190237,83.38288365445358,83.482666015625,2562000
2021-06-23,83.27480586885679,83.91505868956651,82.38510027216543,82.50982666015625,3997300
2021-06-24,82.50982081171168,82.70106242840745,82.06912009286876,82.37677764892578,2448600
2021-06-25,82.61791842648566,83.00872481007936,82.27700005991326,82.9172592163086,3236200
2021-06-28,83.15008470450992,83.75708311414597,82.85074389206584,83.15840148925781,3192800
2021-06-29,82.950505945346,83.34962270154452,81.2209830848952,81.58684539794922,2669200
2021-06-30,81.62841886128358,82.27698836576866,81.22098531120773,82.08574676513672,2493300
2021-07-01,82.28531305553692,83.0419817793759,81.77809709301451,82.7759017944336,2406900
2021-07-02,82.93389453955537,82.93389453955537,82.46825608495807,82.7426528930664,1779300
2021-07-06,82.80917087488105,83.0586236802784,81.81968912619453,83.00873565673828,3258100
2021-07-07,83.10849801549145,83.61571398410327,82.46824522473491,83.45773315429688,2044400
2021-07-08,83.17501304655985,83.98156973127172,83.02534266853243,83.61570739746094,2386200
2021-07-09,83.94000508200196,84.01484345446065,83.0669330289692,83.6988754272461,2676300
2021-07-12,83.33302281736538,84.51375259557348,83.03368198009451,84.42228698730469,2509100
2021-07-13,84.36408217693806,84.68836702667339,83.95664850437159,84.42228698730469,2774400
2021-07-14,84.39732041838502,85.67783224806351,83.62402451941836,85.3951187133789,2692900
2021-07-15,85.26208334809756,86.47607362035242,85.26208334809756,86.42618560791016,2869100
2021-07-16,86.55924619299644,87.6235663763578,86.31811016022728,87.10803985595703,2758800
2021-07-19,86.8170123179672,87.69008445971451,85.42840098878129,86.38462829589844,5548800
2021-07-20,86.54260125457526,87.65680923605571,86.0021244878635,86.2598876953125,2411400
2021-07-21,86.40956976705112,86.55924017892788,85.744372870592,85.77763366699219,2078100
2021-07-22,85.78593152457178,86.45113466730287,85.44501951321139,85.57805633544922,2948600
2021-07-23,85.69445572282726,86.96665071365183,85.69445572282726,86.86687469482422,1896100
2021-07-26,86.97499362089297,87.34917283542718,86.43451676246477,86.95836639404297,3170100
2021-07-27,86.78373838664506,88.70450315164697,86.51765839173635,88.43842315673828,2036000
2021-07-28,88.35528427581876,88.47169389018119,87.09971618508327,87.84806823730469,2144700
2021-07-29,88.06424906587498,88.1889691055466,87.28263631674666,87.87300109863281,1477900
2021-07-30,87.87300304435138,88.72944783624641,87.20779988008566,87.3990478515625,2567700
2021-08-02,87.63187017630548,88.68787976139123,87.44062854186642,88.29707336425781,3392300
2021-08-03,88.47999603109902,89.43621679883645,88.12245046220556,88.64629364013672,2398900
2021-08-04,88.38022372643194,88.9705885527633,87.61524448756718,88.74608612060547,2261800
2021-08-05,88.76272512386544,89.80210129627605,88.41349625245917,89.743896484375,2843600
2021-08-06,89.31981412944779,89.85197413224775,88.87080293761387,88.93732452392578,2617800
2021-08-09,88.72113849643453,88.97890807473605,87.69839599958189,88.2638168334961,2435800
2021-08-10,88.55481912589978,89.17012782993417,88.13906880136504,88.88742065429688,2022100
2021-08-11,89.2034075939664,89.64410201670952,88.94564436795014,89.08699798583984,2510400
