date,open,high,low,close,volume
2021-05-14,653.0043677068079,660.4070130185179,648.1236815553565,655.00927734375,322400
2021-05-17,648.604702934358,654.9187110712697,645.3660273877035,648.668212890625,415400
2021-05-18,650.4080498193116,656.0734873442851,642.055604484406,651.5557250976562,249700
2021-05-19,646.9375320344352,655.7818117048193,644.3598221161717,651.5828247070312,286000
2021-05-20,651.4097930572323,668.4881575183949,651.0910191580776,663.2052612304688,434900
2021-05-21,657.630883982197,666.4296328440839,657.1208123901113,660.5637817382812,621800
2021-05-24,659.4525447643894,668.0964649437371,655.5540969584634,658.81494140625,640200
2021-05-25,661.8663683296804,671.3756042329179,654.433832712124,669.708740234375,325200
2021-05-26,674.0443704640849,676.6676117642304,667.7139787460696,669.8271484375,425100
2021-05-27,669.0711189178625,670.9019285010038,662.6496649363276,669.5538940429688,395500
2021-05-28,675.4197977351671,679.3637216858024,670.2826119131943,671.03857421875,314700
2021-06-01,673.5980991000384,674.845953913441,667.6866607202143,673.4978637695312,419800
2021-06-02,677.5966511396286,692.1155409686156,675.4653022848468,690.539794921875,561600
2021-06-03,683.2347754353028,709.6766652046207,683.2347754353028,707.7638549804688,723100
2021-06-04,709.931786711242,718.3753494540092,707.0626543067683,715.3695678710938,573200
2021-06-07,720.6887509559159,735.7085944383967,717.154663596081,724.1773071289062,778500
2021-06-08,728.6677135667212,745.3726543768074,728.6677135667212,743.8515014648438,622600
2021-06-09,742.3033169805891,746.4749529864764,736.136869770202,737.7946166992188,532700
2021-06-10,736.109205038828,754.8088982274732,734.8887026537228,749.6170654296875,542400
2021-06-11,740.4905609089652,747.3947902271816,740.2082008288692,743.286865234375,590100
2021-06-14,742.1301017350627,751.9945250643299,739.1880310004503,750.528076171875,490800
2021-06-15,746.6753485673216,752.6140840486411,735.0802933188024,736.8746337890625,526300
2021-06-16,740.5179472618614,746.6023930970321,734.8251586143994,737.758056640625,636400
2021-06-17,737.7580746237089,743.9974044895964,734.0509794885226,742.7586669921875,661400
2021-06-18,742.7949406257919,755.6469648213097,728.5311161964926,749.4168090820312,3751600
2021-06-21,745.6824031468266,753.0967041611626,731.0906856061206,749.1709594726562,1036800
2021-06-22,750.2184706413901,751.4389733775392,739.2154333344812,749.2347412109375,573600
2021-06-23,748.3694354845375,751.1930364108184,721.4175280960183,731.9195556640625,909400
2021-06-24,732.3294941256452,737.4484455456136,704.0386121423979,709.8406982421875,1107300
2021-06-25,710.6331094421148,715.7156468790049,705.2864466170548,713.5569458007812,1128500
2021-06-28,718.9672967587665,727.6749833930097,713.2107426416633,727.328857421875,675100
2021-06-29,721.4083729171471,732.4113541896158,719.0128431369822,730.7991943359375,493400
2021-06-30,736.2368777369045,737.6486780467641,727.3925978512992,731.0450439453125,717100
2021-07-01,729.1868764513994,736.5100583270558,724.3047552009617,726.5272216796875,506100
2021-07-02,729.2597949730929,732.6025844111033,725.0425733131851,729.1322631835938,379900
2021-07-06,729.9338464441438,746.7571470966403,728.667757032422,746.0831298828125,458300
2021-07-07,749.4260410171964,757.5689524351329,744.3616829246713,754.007568359375,525800
2021-07-08,751.4480363974968,758.6619219806952,747.4676433673426,754.3536376953125,402400
2021-07-09,754.0804761961247,759.6457331528886,740.4997281796218,747.1853637695312,480900
2021-07-12,749.6719678506852,759.591096497183,742.9681530354349,755.5924682617188,600700
2021-07-13,752.6322093250983,761.2033032608487,748.3148072011969,749.662841796875,398200
2021-07-14,749.0069502418203,760.3469949818302,745.891872234962,757.67822265625,412400
2021-07-15,758.4160340321885,761.2032208988074,751.1292651684909,759.6820678710938,310200
