date,open,high,low,close,volume
2021-05-14,143.81125505136652,145.89998925247684,143.66468775807206,144.84646606445312,2855700
2021-05-17,144.7732028668101,147.01767485283025,144.35179910323717,146.486328125,2229500
2021-05-18,145.92746831219594,147.35661471542494,143.67384071322712,143.74713134765625,2247700
2021-05-19,141.19117699696548,144.14105875589655,140.03688090907235,143.9669952392578,3298100
2021-05-20,144.4159026439867,145.67097167616458,142.58367854853964,144.57164001464844,2893400
2021-05-21,145.2862238580076,148.71248836306697,145.10300422206458,145.7076416015625,3552000
2021-05-24,146.5687753215162,148.11699297987388,145.97329408790708,147.255859375,2087700
2021-05-25,147.92461454302617,148.8498826856211,144.86480363621706,144.94725036621094,2670200
2021-05-26,145.95493686628402,147.03594206700464,144.72733644573256,146.43130493164062,3143500
2021-05-27,148.272736642297,149.09723187220604,146.88939853996405,148.21775817871094,3488600
2021-05-28,148.25444690211873,148.63005627903345,145.86339337357822,147.2925262451172,3365300
2021-06-01,151.40584871128792,152.65176171022924,150.00419833482405,152.3036346435547,4188000
2021-06-02,152.99071496421698,153.35715419897429,151.13100858924025,152.00131225585938,3099400
2021-06-03,151.21344191052995,153.30217611668974,150.52635792222057,152.3402557373047,2513400
2021-06-04,153.05485244652647,153.90682997407768,151.18597596873508,152.3127899169922,2886600
2021-06-07,149.78431550454343,151.4424760267383,148.9506502101356,149.8301239013672,3223800
2021-06-08,149.0514209562937,150.09578808661675,147.5306716675966,149.0789031982422,3513500
2021-06-09,148.9598180091174,148.9781301845601,145.93664558865373,147.12759399414062,3284500
2021-06-10,149.3171059173231,150.1141189161728,145.29537463473466,145.4236297607422,3710600
2021-06-11,145.8450109091395,147.21002266523794,145.75340810688127,147.17337036132812,3826800
2021-06-14,146.9443662941373,147.31081949906348,143.98532830550556,145.39614868164062,3372800
2021-06-15,146.00991330167932,149.05139742004206,145.4052761167687,148.51089477539062,2789400
2021-06-16,147.89712841954588,149.61025344313464,146.38553518217913,148.59336853027344,3140800
2021-06-17,149.75683609472398,149.86676506617212,138.72683931992378,140.66900634765625,4308500
2021-06-18,137.05036950069564,137.81990027469496,135.14485474215402,137.4351348876953,8383600
2021-06-21,138.83676544400132,141.98819271201134,138.5344468303977,141.89657592773438,2875000
2021-06-22,141.35607324527277,142.83101400807658,140.02771374580865,141.89657592773438,2363900
2021-06-23,142.55620125814488,144.3884254172477,142.0340106629953,143.25244140625,2032200
2021-06-24,144.37011881998896,144.90146557556372,142.36383085736992,144.351806640625,2077500
2021-06-25,147.07259118242058,148.41012064256867,146.38550729055683,146.56874084472656,4238200
2021-06-28,146.03741258173548,146.58707137681537,142.26302175747546,142.91346740722656,2693100
2021-06-29,144.16854018966524,145.03885776798168,140.91635379020377,141.21865844726562,2151000
2021-06-30,140.79726683262115,142.19891718697244,140.7331322776619,141.71337890625,2631800
2021-07-01,142.4828982721438,144.8006605143383,142.11645906356944,143.9669952392578,3354200
2021-07-02,144.47086607114028,145.61600612239974,143.96700165283406,144.19602966308594,2247700
2021-07-06,143.6097252707572,144.1777242684551,141.20951608362552,142.45542907714844,3566700
2021-07-07,140.72396314795208,143.56391590451864,140.29338939494824,142.03399658203125,3042300
2021-07-08,139.15742141807223,141.8874455215462,136.91294958463777,139.6704559326172,3313700
2021-07-09,142.3454601245853,147.42071349451822,142.31797788808126,147.08175659179688,3638900
2021-07-12,145.82669018873253,151.5615598122636,144.81897545380912,151.02105712890625,3250200
2021-07-13,151.0210971712282,151.4333448529454,148.99648312011058,149.17970275878906,2536700
2021-07-14,149.39039213737266,151.15848160635744,144.40674056780998,145.51522827148438,4190900
2021-07-15,143.5181041738619,147.16422589021568,143.17913324035325,146.8985595703125,3069700
